firm_id,year,EBIT,Total Current Liabilities,CapitalEmployed,NetIncome,Total Assets,SIZE,Total Liabilities,LEVERAGE,ROCE,Close,High,Low,Daily Avg. Value (M.Baht),ROE,ROA,EBIT Margin,D/E Ratio,ESG,ES,SS,GS,ESG.1
KKP,2022,9489.83,388171.34,119465.68,27538.69,507637.02,13.137521943605,449525.57,0.8855255867667019,0.07943561699058675,73.75,76.25,59.5,355.45,13.97,2.98,34.45999065315017,7.74,3,3.26,2.91,3.36,3.21
KKP,2023,6786.64,415174.19,130152.83000000002,28762.78,545327.02,13.2091409303925,484074.17,0.8876768475547021,0.05214362223241707,50.25,76.25,47.25,279.01,9.16,2.89,23.595215761480638,7.9,2,1.95,1.82,1.71,1.82
KKP,2024,6312.28,407868.92,90560.53000000003,26801.59,498429.45,13.1192173337947,435218.58,0.8731799054008547,0.06970233058485853,52.5,55.5,37.0,133.44,8.12,3.25,23.5518862873434,6.89,4,3.99,3.94,3.86,3.93
KTB,2020,23879.7,3048815.79,278964.48,122247.42,3327780.27,15.017816054104,2972716.68,0.8933031747315456,0.08560122062851874,11.1,16.9,8.35,484.11,4.91,1.53,19.53390918188703,8.37,3,2.7,3.02,3.14,2.96
KTB,2021,30531.46,2886152.48,670591.96,115785.74,3556744.44,15.0843562012873,3182633.0,0.8948163281587923,0.04552911728914853,13.2,13.5,9.9,396.86,6.14,1.51,26.36892936902247,8.51,3,2.99,3.16,3.24,3.13
KTB,2022,46282.68,3048675.03,543743.8300000001,125390.89,3592418.86,15.0943363107373,3199846.83,0.8907220885707076,0.0851185382646089,17.7,18.0,12.9,621.68,9.15,1.94,36.91071975005521,8.15,3,2.91,2.98,2.92,2.93
KTB,2023,50223.11,3095999.15,581685.3000000003,149465.16,3677684.45,15.1177938865561,3256838.16,0.8855675913141487,0.08634068971658726,18.4,20.5,16.0,863.93,9.4,2.45,33.601884211678495,7.74,5,5.0,5.0,4.82,4.93
KTB,2024,59254.95,3147333.55,596850.6300000004,159102.47,3744184.18,15.1357143087457,3279797.32,0.8759711494748103,0.09927936240931833,21.0,22.0,15.4,921.52,10.37,2.84,37.243262156772296,7.06,5,4.75,5.0,5.0,4.91
KTC,2020,8190.56,30116.54,58286.77,18891.0,88403.31,11.3896646913636,65553.04,0.7415224610933685,0.1405217684905168,59.5,61.0,23.3,468.61,25.09,9.42,43.35694245937219,2.87,3,3.16,2.41,3.52,3.12
KTC,2021,8671.23,25933.64,63537.45,21441.67,89471.09,11.401670835322,62386.69,0.6972832229941538,0.13647431554146414,59.25,90.25,52.75,955.73,23.69,9.75,40.44101975265919,2.3,3,3.46,2.72,3.29,3.21
KTC,2022,10263.89,22687.16,79108.83,23170.28,101795.99,11.53072599136,70220.24,0.6898134199588806,0.12974392365555146,59.0,68.0,52.0,358.33,24.33,10.73,44.29765199212094,2.22,3,2.97,2.96,3.03,2.99
KTC,2023,10770.78,31607.76,81205.92,25281.88,112813.68,11.6334928872884,76968.2,0.6822594564772642,0.13263540392129047,43.5,60.25,40.5,287.88,21.77,10.04,42.60276530068175,2.15,5,5.0,4.64,4.76,4.81
KTC,2024,11071.51,31582.73,79483.15000000001,27229.93,111065.88,11.6178788177484,71166.1,0.6407557388461695,0.13929380000666808,50.0,50.5,37.0,206.43,9.7,9.89,40.65934065934066,1.78,5,5.0,5.0,4.75,4.9
KUMWEL,2020,63.48,49.26,565.27,441.91,614.53,6.42085774799343,115.55,0.18802987649097685,0.11230031666283369,1.1,1.31,0.55,1.56,9.49,10.68,14.36,0.23,1,1.0,1.46,1.16,1.18
KUMWEL,2021,72.55,71.32,619.31,471.3,690.63,6.53760422449891,174.06,0.252030754528474,0.11714650175194975,3.08,5.75,1.09,37.47,11.36,11.12,15.39,0.34,1,1.07,1.37,1.13,1.17
KUMWEL,2022,80.21,160.6,754.5799999999999,561.83,915.18,6.81912076723989,361.16,0.39463274984156127,0.10629754300405524,2.18,3.66,2.0,11.56,11.55,9.99,14.28,0.65,1,1.0,1.0,1.42,1.17
KUMWEL,2023,56.85,117.12,767.04,528.49,884.16,6.78463804173505,325.71,0.36838355048859933,0.07411608260325407,1.72,2.66,1.67,0.53,6.21,6.32,10.76,0.58,3,3.03,3.45,3.2,3.2
KUMWEL,2024,80.09,103.52,760.82,585.98,864.34,6.76196620991446,274.1,0.317120577550501,0.10526800031544911,1.38,1.96,1.2,0.16,9.28,9.16,13.67,0.46,3,2.77,3.04,2.55,2.75
LH,2020,9225.64,25091.05,97480.01,30965.09,122571.06,11.7164462224172,71970.38,0.5871726980251293,0.09464135262193757,7.95,10.5,5.6,329.96,13.96,7.83,29.79,1.42,1,1.01,1.0,1.32,1.13
LH,2021,9330.24,28122.35,97075.70999999999,33031.78,125198.06,11.7376522423204,74551.76,0.5954705687931586,0.09611302353595973,8.8,8.9,7.5,380.65,13.89,7.53,28.25,1.47,1,1.15,1.0,1.0,1.05
LH,2022,10884.82,24899.94,99048.81999999999,36482.29,123948.76,11.7276235333794,71664.01,0.5781744811323647,0.10989348484918851,9.9,10.1,8.0,361.12,16.38,8.74,29.84,1.37,1,1.44,1.0,1.0,1.15
LH,2023,9835.79,29629.82,102289.87,27669.56,131919.69,11.7899486073216,79686.7,0.6040546335425743,0.09615605142522912,8.15,10.0,7.2,322.32,14.52,7.69,35.55,1.53,3,3.29,2.88,3.08,3.1
LH,2024,8230.2,36947.13,107512.66,25999.49,144459.79,11.8807564779141,92236.03,0.6384892986484335,0.07655098478634982,5.05,8.2,4.86,364.36,10.66,5.96,31.66,1.77,4,4.65,4.05,4.6,4.48
LHFG,2020,2446.4,199286.75,50024.91,7747.32,249311.66,12.4264590393766,210680.7,0.8450495255617007,0.04890363620844095,1.05,1.38,0.79,4.82,5.16,2.28,31.57737127161393,5.45,1,1.0,1.05,1.93,1.38
LHFG,2021,1576.65,214559.79,50076.41,8075.34,264636.2,12.4861113315849,226437.68,0.8556564823708925,0.031484884799050095,1.35,1.65,1.01,69.0,3.6,1.52,19.524255325472364,5.93,3,3.26,3.0,3.18,3.16
LHFG,2022,1829.92,259296.13,42260.34999999998,8123.32,301556.48,12.6167126076218,264685.9,0.8777324234584515,0.04330110848585024,1.23,1.69,1.0,28.18,4.21,1.54,22.526750146491832,7.18,3,3.06,3.13,2.95,3.03
LHFG,2023,2519.6,278431.72,44890.82000000001,8730.46,323322.54,12.6864056798109,287361.68,0.8887771325809825,0.05612728838546499,1.0,1.28,0.98,6.6,5.76,2.32,28.859876799160645,7.99,2,2.66,2.36,2.16,2.38
LHFG,2024,2545.46,290819.98,56042.640000000014,8201.5,346862.62,12.7566840727558,308218.81,0.8885904454045812,0.04542005872671236,0.78,1.04,0.71,4.32,5.49,2.66,31.03651771017497,7.98,3,2.76,3.28,3.27,3.09
LOXLEY,2020,266.59,7925.69,7633.05,14536.32,15558.74,9.65237781758982,10335.21,0.6642703715082326,0.03492575051912407,1.61,1.72,0.7,7.02,1.34,1.68,1.83,1.98,1,1.0,1.0,1.0,1.0
LOXLEY,2021,874.84,7534.02,7538.289999999999,11835.61,15072.31,9.62061456454517,9107.78,0.6042723378168311,0.11605284487595995,2.32,3.16,1.6,40.07,9.59,5.71,7.39,1.53,1,1.0,1.0,1.54,1.22
LOXLEY,2022,385.79,6082.5,8267.18,12638.57,14349.68,9.57148292128755,8341.35,0.5812917082471526,0.04666524739995984,2.14,2.6,2.08,4.19,1.53,2.62,3.05,1.39,1,1.0,1.28,1.07,1.1
LOXLEY,2023,564.7,4977.95,8592.369999999999,11235.65,13570.32,9.5156403339805,7222.31,0.5322136839809232,0.06572109906812673,1.29,2.3,1.17,0.62,6.09,4.05,5.03,1.14,1,1.0,1.0,1.15,1.06
LOXLEY,2024,345.45,5394.35,8067.58,11446.37,13461.93,9.50762098073542,7203.59,0.5351082645653334,0.042819532003401266,1.38,1.61,1.28,0.51,0.83,2.56,3.02,1.15,3,2.77,2.93,3.2,2.98
M-CHAI,2020,266.59,2398.67,8914.89,14536.32,11313.56,9.33375728527591,8527.73,0.7537618574524729,0.029903902347645343,19.15,20.2,13.0,0.13,5.39,0.02,0.06,3.06,3,3.05,2.65,3.13,2.98
M-CHAI,2021,874.84,2695.02,9605.01,11835.61,12300.03,9.41735698038192,9252.46,0.7522306856162139,0.09108163343921558,30.0,32.1,17.45,0.62,23.17,4.08,10.13,3.04,3,3.1,2.46,3.25,3.0
M-CHAI,2022,385.79,2738.25,9307.96,12638.57,12046.21,9.39650536662454,8801.75,0.7306654956206143,0.04144732035805913,30.5,43.0,29.3,3.01,18.59,5.85,11.68,2.71,3,3.56,3.16,2.81,3.16
M-CHAI,2023,564.7,2831.57,9365.130000000001,11235.65,12196.7,9.40892070232856,8878.15,0.7279141079144358,0.06029814855746797,63.5,83.8,30.1,5.26,13.01,6.36,11.49,2.68,5,5.0,5.0,4.83,4.93
M-CHAI,2024,345.45,3061.07,8826.42,11446.37,11887.49,9.38324186563352,8607.9,0.7241141738079275,0.03913817833277818,25.75,74.5,25.75,1.67,3.22,3.64,6.52,2.62,5,4.83,4.83,4.67,4.77
MAJOR,2020,-458.07,5009.07,12669.14,3936.43,17678.21,9.78008808672218,11052.18,0.6251865997745247,-0.03615636104739548,18.3,25.75,11.2,78.82,-8.15,-2.89,-11.64,1.67,3,2.73,2.22,3.13,2.76
MAJOR,2021,2151.67,5106.78,11412.690000000002,3365.01,16519.47,9.71229496423586,9232.65,0.5588950492963757,0.18853311533039097,20.0,26.25,16.5,130.01,23.17,12.58,63.94,1.27,3,3.15,2.84,3.23,3.1
MAJOR,2022,520.94,2805.42,12041.31,6749.4,14846.73,9.60553491796261,7625.25,0.5135979437896426,0.043262734702453474,18.2,22.4,16.3,91.02,3.54,3.32,7.72,1.06,3,2.6,3.12,3.14,2.95
MAJOR,2023,1342.7,3963.98,10461.970000000001,8734.15,14425.95,9.57678394709338,8313.8,0.5763086659804033,0.12834102946194645,14.9,19.2,12.8,49.44,15.93,9.17,15.37,1.36,4,4.55,3.56,4.5,4.28
MAJOR,2024,952.56,3411.62,10627.41,7983.94,14039.03,9.549596586874,8683.67,0.6185377479783147,0.0896323751506717,14.7,16.0,11.7,31.64,13.29,6.69,11.93,1.62,4,4.35,4.06,4.0,4.14
MBK,2020,-458.07,3606.67,53535.590000000004,3936.43,57142.26,10.9532992269802,35757.15,0.6257566641571405,-0.008556364093493692,12.6,22.1,10.7,40.09,0.66,2.89,17.13,1.67,1,1.0,1.0,1.2,1.08
MBK,2021,2151.67,5546.19,49711.229999999996,3365.01,55257.42,10.9197579090052,34199.31,0.618908917571613,0.043283378826072104,13.4,15.8,12.0,37.44,-3.89,1.4,9.63,1.62,1,1.0,1.17,1.0,1.04
MBK,2022,520.94,6509.53,47840.57,6749.4,54350.1,10.903201732474,32537.13,0.598658144143249,0.01088908430647879,17.7,19.2,11.7,59.29,1.59,3.32,20.18,1.49,1,1.41,1.04,1.0,1.15
MBK,2023,1342.7,7552.19,52919.17,8734.15,60471.36,11.0099251435055,38086.79,0.6298318741301667,0.025372657961188736,15.8,19.7,14.3,36.31,7.32,5.54,30.14,1.7,1,1.0,1.0,1.21,1.08
MBK,2024,952.56,10919.86,52141.54,7983.94,63061.4,11.0518641339309,38818.22,0.6155622932570479,0.018268735445865235,20.5,20.9,15.3,43.21,11.93,7.26,39.21,1.6,3,3.37,3.36,3.25,3.32
MC,2020,456.61,412.42,3671.5299999999997,3217.31,4083.95,8.31481993631049,491.82,0.12042752727139167,0.12436504672439011,9.85,12.2,6.15,29.37,11.2,10.91,14.19,0.14,1,1.0,1.0,1.0,1.0
MC,2021,552.25,720.71,4493.49,3248.82,5214.2,8.55914095202399,1611.65,0.3090886425530283,0.1229000175809894,9.05,12.4,8.8,18.73,12.43,11.88,17.0,0.45,1,1.0,1.0,1.0,1.0
MC,2022,611.4,734.47,4327.53,2949.07,5062,8.52951694110506,1387.41,0.2740833662583959,0.1412815162459879,10.5,10.7,8.7,6.47,13.39,11.9,20.73,0.38,1,1.0,1.0,1.0,1.0
MC,2023,811.87,854.77,4516.620000000001,3691.84,5371.39,8.58884199944582,1649.94,0.3071718866066325,0.17975167271100953,13.2,14.2,9.85,27.98,17.43,15.56,21.99,0.44,4,4.01,3.87,3.89,3.93
MC,2024,924.18,810.88,4758.13,4107.14,5569.01,8.62497257924257,1828.13,0.32826839958987325,0.19423176752211477,10.7,14.9,9.65,26.01,19.12,16.89,22.5,0.49,5,4.86,4.73,5.0,4.88
MEGA,2020,1695.05,4261.66,7328.049999999999,12613.02,11589.71,9.35787291445043,4610.79,0.3978348034592755,0.23130983003664005,35.75,41.25,17.9,71.74,21.21,15.32,13.44,0.66,1,1.19,1.0,1.17,1.13
MEGA,2021,2305.16,4853.36,8418.34,14182.36,13271.7,9.4933892276365,5246.58,0.39532087072492594,0.2738259561861364,50.5,56.5,32.25,240.15,26.03,18.54,16.25,0.65,1,1.0,1.51,1.15,1.19
MEGA,2022,2623.41,5538.04,9108.400000000001,15766.69,14646.44,9.59195258150213,5869.71,0.40076018472748326,0.2880209476966316,46.75,55.25,40.25,163.93,26.72,18.79,16.64,0.67,3,2.96,2.59,3.01,2.89
MEGA,2023,2292.93,4436.57,9678.29,15776.27,14114.86,9.55498342211201,4812.68,0.3409654789349664,0.2369147855664585,40.25,52.5,34.75,107.54,22.04,15.94,14.53,0.52,3,3.04,2.52,3.0,2.89
MEGA,2024,2390.68,3914.31,10295.82,15446.96,14210.13,9.56171036953628,4333.3,0.3049444304872651,0.23219908661961844,33.25,44.25,32.0,42.88,20.99,16.88,15.48,0.44,3,3.15,3.44,2.8,3.08
MFC,2020,183.36,280.31,1187.31,915.07,1467.62,7.29139732007973,403.6,0.2750030661887955,0.15443313035348816,14.6,15.9,9.15,0.45,13.67,13.65,20.03781131498137,0.38,1,1.21,1.0,1.21,1.16
MFC,2021,381.68,335.6,1404.02,1525.67,1739.62,7.46142197755323,419.39,0.24108138558995643,0.2718479793735132,26.25,27.0,14.4,3.41,25.68,24.16,25.01720555559197,0.32,1,1.0,1.0,1.13,1.05
MFC,2022,274.36,297.67,1265.54,1095.73,1563.21,7.35449667840214,337.16,0.21568439301181544,0.21679283151856127,22.9,29.25,21.7,1.73,17.37,16.83,25.03901508583319,0.27,1,1.0,1.31,1.15,1.14
MFC,2023,234.82,306.68,1376.78,1133.37,1683.46,7.42860647829509,494.39,0.29367493139130124,0.17055738752741906,20.0,25.75,19.2,0.52,15.65,14.71,20.71874145248242,0.42,4,4.38,3.82,3.84,4.02
MFC,2024,277.93,382.98,1445.16,1375.42,1828.14,7.51105433551476,569.82,0.31169385276838757,0.1923178056408979,28.25,31.0,17.2,6.9,18.57,16.21,20.20691861395065,0.45,3,3.1,3.55,2.35,2.91
MFEC,2020,321.86,2901.48,2222.53,4730.7,5124.01,8.54169261461503,3191.49,0.62285007250181,0.1448169428534148,4.8,5.3,3.08,2.67,13.09,7.32,6.8,1.65,1,1.0,1.2,1.33,1.18
MFEC,2021,339.69,3349.52,2307.06,5185.05,5656.58,8.64057474828781,3642.84,0.6440004384274597,0.14723934358014096,10.9,12.2,4.72,36.7,13.2,6.3,6.55,1.81,1,1.47,1.0,1.0,1.16
MFEC,2022,287.71,3952.67,2323.37,5453.11,6276.04,8.74449448731891,4218.21,0.6721133071172268,0.12383305284995502,7.95,13.5,7.3,23.91,11.69,4.82,5.28,2.05,1,1.03,1.65,1.0,1.17
MFEC,2023,785.75,4431.25,2950.8199999999997,6776.59,7382.07,8.90680936607004,4824.74,0.6535754876342272,0.266281914857565,6.65,8.4,5.95,1.76,29.84,11.51,11.6,1.89,4,4.35,3.82,4.21,4.16
MFEC,2024,369.19,3914.33,3026.25,6823.61,6940.58,8.84514062349581,4316.11,0.6218658959337692,0.12199586947542337,6.1,7.25,4.92,1.17,10.59,5.16,5.41,1.64,5,5.0,5.0,4.88,4.95
MICRO,2020,224.1,780.98,1974.1399999999999,454.05,2755.12,7.92121627780721,932.07,0.3383046836435437,0.11351778495952669,4.86,6.15,3.74,221.02,9.31,9.2,49.35579781962339,0.51,1,1.62,1.09,1.32,1.37
MICRO,2021,290.6,614.08,3420.4,632.36,4034.48,8.3026327000325,2076.12,0.5145941980131268,0.084960823295521,8.15,10.2,4.46,56.48,9.92,8.56,45.95483585299513,1.06,1,1.53,1.39,1.19,1.36
MICRO,2022,228.53,1168.69,4342.719999999999,853.74,5511.41,8.61457576777716,3363.89,0.6103501644769669,0.052623701274777106,4.3,8.15,4.04,9.81,4.03,4.79,26.768102701056527,1.57,1,1.0,1.47,1.21,1.2
MICRO,2023,103.67,1376.11,3997.9400000000005,919.27,5374.05,8.58933709318872,3242.51,0.6033643155534467,0.025930854390010853,2.18,4.9,1.8,1.68,-2.73,1.9,11.277426653757873,1.52,1,1.29,1.01,1.0,1.1
MICRO,2024,-8.09,1362.04,2963.6099999999997,760.81,4325.65,8.37231769709105,2327.52,0.5380740466750662,-0.0027297788845360898,0.98,3.6,0.86,2.19,-8.47,-0.17,-1.0633403872188851,1.16,2,2.19,1.77,2.36,2.15
MINT,2020,-17696.11,41238,321088.52,58695.64,362326.52,12.8003010732106,286002.61,0.7893504731588512,-0.05511287043211635,25.75,36.2,13.3,1307.74,-30.06,-5.74,-30.15,3.75,3,3.41,3.14,3.08,3.21
MINT,2021,-8827.38,58058.26,311574.63,76211.26,369632.89,12.8202656028856,290140.46,0.784942216586841,-0.02833151081652572,28.75,34.75,24.4,590.21,-19.51,-2.41,-11.58,3.65,3,2.71,2.8,2.89,2.8
MINT,2022,15933.47,67554.02,290655.74,124205.85,358209.76,12.7888740155853,275600.79,0.7693838102010396,0.0548190446884001,32.25,36.25,24.1,655.84,6.16,4.38,12.83,3.34,3,3.21,3.6,3.04,3.24
MINT,2023,20852.7,66395.28,292800.64,153049.24,359195.92,12.791623256771,271901.37,0.7569723230709302,0.07121808203697916,29.5,35.0,25.75,560.3,7.32,5.81,13.62,3.11,4,4.32,4.04,3.47,3.91
MINT,2024,22992.99,61762.35,285082.58,165362.27,346844.93,12.7566330714369,247708.1,0.714175352080251,0.08065378810588848,26.0,34.0,23.8,463.77,9.42,6.51,13.9,2.5,4,3.47,3.89,4.12,3.84
MODERN,2020,186.51,778.24,2564.54,2991.27,3342.78,8.11455807510112,1015.83,0.3038877820257391,0.07272649286031803,3.0,3.08,1.51,0.75,6.11,5.36,6.24,0.44,1,1.0,1.06,1.0,1.02
MODERN,2021,125.02,881,2534.6,2429.06,3415.6,8.13610845203345,1092.78,0.3199379318421361,0.04932533733133433,3.8,4.3,2.9,1.58,3.8,3.7,5.15,0.47,1,1.0,1.0,1.0,1.0
MODERN,2022,72.77,838.91,2513.02,2434.47,3351.93,8.11729157832902,1066.47,0.3181659521529388,0.028957190949534823,3.38,3.98,3.26,0.67,1.7,2.15,2.99,0.47,1,1.0,1.0,1.0,1.0
MODERN,2023,93.02,765,2510.21,2576.84,3275.21,8.09413726815102,967.91,0.29552608840349165,0.03705666059811729,2.5,4.22,2.44,0.21,2.62,2.81,3.61,0.42,1,1.22,1.36,1.33,1.3
MODERN,2024,168.37,774.47,2379.1099999999997,2529.9,3153.58,8.05629359441994,993.42,0.3150134133270759,0.07077016195131794,2.16,2.9,2.14,0.99,6.06,5.24,6.66,0.46,3,3.45,2.8,2.81,3.03
MOONG,2020,60.07,193.79,1052.38,801.85,1246.17,7.12783012663788,255.89,0.20534116533057284,0.05708014215397479,2.07,2.18,1.49,0.96,7.27,5.97,7.49,0.26,1,1.02,1.0,1.46,1.19
MOONG,2021,86.3,218.66,1146.1999999999998,813.59,1364.86,7.21880713825643,304.12,0.22282138827425527,0.07529227010992846,2.48,2.88,1.99,1.89,8.88,7.29,10.61,0.29,1,1.49,1.16,1.0,1.21
MOONG,2022,40.18,198.31,1153.74,831.0,1352.05,7.2093772381676,279.01,0.20636071151214821,0.03482587064676617,2.42,4.18,2.15,35.39,3.35,2.96,4.84,0.26,1,1.0,1.36,1.0,1.09
MOONG,2023,45.25,200.55,1137.3300000000002,810.76,1337.88,7.19884155056748,271.85,0.20319460639220258,0.03978616584456578,2.06,2.74,1.88,1.36,3.79,3.36,5.58,0.26,3,2.49,3.22,2.67,2.74
MOONG,2024,37.97,182.28,1096.48,824.75,1278.76,7.15364613737211,254.01,0.19863774281335042,0.03462899460090471,2.08,2.48,1.89,0.49,3.35,2.9,4.6,0.25,3,2.98,3.3,3.37,3.22
MSC,2020,196.81,1000.61,2138.8799999999997,7416.76,3139.49,8.05181564532851,1249.58,0.39802006058308836,0.09201544733692402,6.2,7.8,3.64,1.45,8.26,6.13,2.65,0.66,3,3.12,2.77,2.95,2.96
MSC,2021,255.53,1091.87,2213.03,7262.54,3304.9,8.10316149464194,1327.42,0.40165209234772614,0.11546612562866296,6.75,7.45,5.8,2.05,10.22,7.93,3.52,0.67,3,2.99,2.57,2.84,2.82
MSC,2022,316.44,2277.34,2290.13,9451.82,4567.47,8.42671472008609,2492.22,0.5456456200040722,0.1381755620859951,9.4,13.6,5.75,20.17,12.1,8.04,3.35,1.2,3,2.38,3.45,3.05,2.92
MSC,2023,367.95,1277.38,2500.66,9545.81,3778.04,8.2369606356179,1561.71,0.41336513112619244,0.14714115473514994,8.85,9.9,7.3,0.35,13.3,8.82,3.85,0.7,3,2.97,2.9,3.15,3.02
MSC,2024,341.52,1768.42,2840.9799999999996,9117.86,4609.4,8.43585297567639,2329.04,0.5052805137328069,0.1202120395074939,8.0,9.1,7.6,0.18,11.39,8.14,3.75,1.02,3,2.61,2.92,3.34,2.98
MTC,2020,8333.46,21950.07,55271.810000000005,14732.59,77221.88,11.2544381155462,56539.74,0.732172539699888,0.1507723376527745,59.0,69.25,29.5,575.51,28.45,11.98,56.564799536266186,2.73,3,3.2,3.4,3.43,3.34
MTC,2021,8328.85,31701.82,66688.01999999999,16018.74,98389.84,11.4966928256769,73521.34,0.7472452440211307,0.12489274685318295,58.75,73.75,54.75,622.64,21.71,9.49,51.99441404255266,2.96,3,3.11,3.17,2.89,3.04
MTC,2022,9172.78,35389.67,92676.53,20068.49,128066.2,11.7603025967063,98975.6,0.7728471681052457,0.09897629960897328,38.0,61.0,32.5,480.56,18.88,8.1,45.70737509399063,3.4,3,2.72,3.14,2.6,2.78
MTC,2023,9983.05,51081.59,99074.36000000002,24526.18,150155.95,11.9194296996659,118239.15,0.78744232246541,0.10076320452637794,45.0,46.75,30.75,432.93,16.08,7.18,40.70364810174271,3.7,3,2.85,3.65,2.88,3.06
MTC,2024,12470.05,59388.36,111457.68999999999,27902.28,170846.05,12.0485181375805,133892.88,0.7837048617746797,0.11188146820555854,48.0,54.0,37.5,355.1,17.04,7.77,44.69186747462931,3.62,5,4.68,4.81,5.0,4.84
MTI,2020,751.14,7655.5,17929.83,9895.83,25585.33,10.1497744193385,20156.78,0.7878256797938505,0.04189331410281079,8.55,9.58,6.3,0.82,10.75,3.09,7.590469925210922,3.71,1,1.0,1.28,1.0,1.07
MTI,2021,971.74,8944.53,21066.489999999998,10278.91,30011.02,10.3093199265272,24006.05,0.799907833855697,0.04612728556109728,11.05,11.85,8.2,2.85,13.42,3.51,9.453726124657187,4.0,1,1.29,1.02,1.0,1.11
MTI,2022,1017.74,8660.41,22912.01,11324.09,31572.42,10.3600392336664,25267.19,0.8002931039179132,0.04441949876942268,12.35,14.6,9.1,2.21,13.16,3.31,8.987388832126907,4.01,1,1.0,1.08,1.1,1.06
MTI,2023,839.67,8247.53,23132.83,12598.12,31380.36,10.3539374984965,25297.75,0.8061650663026173,0.036297763827426215,11.3,12.65,10.8,1.18,10.58,2.67,6.665042085644524,4.16,1,1.15,1.46,1.0,1.17
MTI,2024,949.87,8248.29,24124.69,13833.89,32372.98,10.3850794032328,25902.49,0.800126834168495,0.03937335567835276,10.65,11.45,10.15,1.4,12.02,2.98,6.866253815810304,4.0,4,3.84,4.15,4.01,3.99
NER,2020,1115.53,5626.83,4605.16,16364.49,10231.99,9.23327436593216,6541.41,0.6393096553065435,0.24223479748803517,4.26,5.05,1.64,271.5,25.63,12.24,6.82,1.77,1,1.0,1.16,1.0,1.04
NER,2021,2217.56,5153.62,9085.670000000002,24456.29,14239.29,9.56376032417237,8793.16,0.6175279806788119,0.24407225884277103,7.0,8.65,4.1,318.94,40.5,18.12,9.07,1.61,1,1.0,1.32,1.0,1.08
NER,2022,2222.92,4505.15,11801.390000000001,25208.23,16306.54,9.69932153331869,9718.71,0.5960007457130696,0.1883608625763575,6.35,7.8,5.4,69.63,29.05,14.55,8.82,1.48,3,2.69,2.89,2.72,2.75
NER,2023,2069.82,4280.61,12558.5,25065.71,16839.11,9.73145943604339,9370.52,0.5564735903500838,0.16481426922005019,4.96,6.7,4.4,34.95,21.99,12.49,8.26,1.25,3,2.83,2.75,3.27,2.99
NER,2024,2176.88,5532.84,13924.400000000001,27496.16,19457.24,9.87597451628762,10969.27,0.5637628975126996,0.1563356410330068,4.62,6.45,4.48,39.24,20.71,12.0,7.92,1.29,3,2.64,2.69,3.31,2.92
NOBLE,2020,2611.15,5766.31,13431.509999999998,10985.26,19197.82,9.86255200990286,13334.31,0.6945741756095223,0.1944047988647591,8.27,8.67,3.3,56.65,33.12,12.79,23.77,2.27,1,1.59,1.0,1.0,1.21
NOBLE,2021,1421.45,7306.03,12973.800000000003,7429.75,20279.83,9.91738207502698,14652.11,0.7224966875955074,0.10956311951779739,6.15,9.1,5.9,71.29,16.22,7.2,19.13,2.6,1,1.01,1.62,1.0,1.16
NOBLE,2022,957.05,8130.24,14366.26,8678.27,22496.5,10.0211150205369,16554.29,0.7358606894405797,0.0666178949844984,5.55,6.4,4.26,15.05,7.87,4.47,11.03,2.79,3,2.79,2.67,2.55,2.66
NOBLE,2023,1672.48,6909.57,19359.52,9978.29,26269.09,10.1761482418055,19813.23,0.7542412013510936,0.08639057166706612,3.92,5.9,3.46,7.52,14.69,6.86,16.76,3.07,4,4.06,3.93,3.8,3.92
NOBLE,2024,1134.72,9700.8,17554.07,11567.81,27254.87,10.2129874997199,20942.3,0.7683874478212518,0.06464141934035811,2.7,4.22,2.56,3.71,6.77,4.24,9.81,3.32,5,4.97,4.92,4.97,4.96
NVD,2020,162.21,3715.59,8925.07,2519.14,12640.66,9.44467388152755,7905.53,0.6254048443673036,0.01817464736971251,1.89,2.17,0.88,2.58,-1.13,1.27,6.44,1.67,1,1.0,1.09,1.0,1.02
NVD,2021,784.9,4773.34,7813.610000000001,3086.38,12586.95,9.44041584193118,7404.4,0.5882600630017597,0.10045292764803976,2.64,2.78,1.89,11.37,8.74,6.22,25.43,1.43,3,3.18,3.24,2.72,3.01
NVD,2022,416.17,4279.91,9221.380000000001,2721.48,13501.29,9.51054051541693,8105.73,0.6003670760349565,0.0451309890710501,1.97,2.87,1.88,3.07,4.04,3.19,15.29,1.5,3,3.23,3.26,2.7,3.03
NVD,2023,358.79,4073.01,10629.89,2081.96,14702.9,9.59580003222146,9661.07,0.6570860170442566,0.03375293629567192,1.94,2.54,1.81,1.61,3.98,2.54,17.23,1.92,4,3.84,3.83,4.06,3.93
NVD,2024,211.78,4494.25,10495.11,1503.89,14989.36,9.61509589505509,9901.53,0.6605705647205752,0.020178921421500108,1.35,1.99,1.17,0.06,1.7,1.43,14.08,1.95,3,2.83,2.95,3.02,2.94
NYT,2020,348.75,382.19,5311.280000000001,1199.47,5693.47,8.64707518307018,2400.18,0.421567163785881,0.06566213794038347,3.28,3.98,2.58,11.81,6.49,6.94,29.08,0.73,3,2.92,3.08,2.78,2.9
NYT,2021,376.99,603.76,6051.33,1352.67,6655.09,8.80313725440418,3383.42,0.5083958293576796,0.06229870127723988,4.62,5.5,3.22,37.8,7.46,6.11,27.87,1.03,3,2.31,2.93,3.05,2.76
